IDLink,LinkedIn
10078.0,17
67496.0,397
9608.0,1
9585.0,3
9747.0,7
9587.0,2
67222.0,21
67193.0,91
9651.0,0
9598.0,229
67192.0,105
67195.0,33
67204.0,1
9601.0,233
9604.0,2
9607.0,3
67294.0,6
9595.0,7
9600.0,5
9596.0,2
67201.0,86
9597.0,0
67200.0,118
9609.0,4
67203.0,277
67229.0,17
9660.0,0
9610.0,1
67205.0,95
67248.0,34
9616.0,89
9611.0,4
9618.0,0
9667.0,0
67244.0,275
9668.0,10
67206.0,2
67265.0,7
67324.0,25
9617.0,0
9614.0,1
9623.0,3
9621.0,1
67241.0,46
67210.0,598
9714.0,3
67209.0,15
9624.0,0
67235.0,3
67232.0,525
9673.0,2
67211.0,155
67323.0,47
9628.0,2
9671.0,3
67213.0,38
9690.0,4
9694.0,2
67253.0,63
9684.0,15
67246.0,6
67212.0,7
9635.0,1
9650.0,10
9629.0,9
9689.0,0
9711.0,0
67214.0,7
9633.0,2
9862.0,0
67216.0,47
67217.0,2
67247.0,294
9699.0,0
67215.0,66
9675.0,9
9636.0,0
9707.0,3
67220.0,284
9658.0,3
67218.0,12
9710.0,2
9735.0,3
9637.0,0
67223.0,4
67264.0,2201
9720.0,0
9644.0,2
9640.0,0
9645.0,0
67225.0,208
9648.0,31
9724.0,0
67269.0,34
9727.0,1
67273.0,0
9653.0,4
9659.0,3
9688.0,13
67233.0,0
67348.0,248
9736.0,0
9654.0,0
9655.0,18
9657.0,14
9743.0,0
9758.0,0
9656.0,0
9746.0,0
9877.0,0
67234.0,1
9665.0,29
9666.0,7
9670.0,17
67268.0,446
9664.0,17
9661.0,1
9748.0,7
9669.0,10
9749.0,32
9662.0,0
67236.0,2
9701.0,0
9722.0,0
9759.0,2
67299.0,0
67300.0,0
67298.0,0
9682.0,0
9674.0,0
9797.0,0
9737.0,0
9769.0,424
9672.0,37
9839.0,150
67239.0,0
67306.0,14
67307.0,0
9809.0,1
9706.0,0
67240.0,357
67312.0,0
67242.0,52
67317.0,1
9716.0,27
67260.0,199
67418.0,5
9678.0,1
9783.0,3
9777.0,5
9676.0,7
9677.0,73
67243.0,199
9680.0,2
9681.0,14
9686.0,42
67296.0,2
9683.0,70
9679.0,2
9780.0,283
67245.0,120
9784.0,0
67334.0,0
9782.0,1
9785.0,26
9691.0,4
10119.0,576
9695.0,0
9693.0,13
9692.0,29
9687.0,20
67249.0,12
9789.0,0
9790.0,14
10047.0,0
9788.0,8
9775.0,3
9776.0,0
9850.0,3
9799.0,30
9697.0,10
9698.0,2
67251.0,11
10094.0,0
9800.0,0
9823.0,0
67254.0,73
9798.0,5
9718.0,63
9773.0,4
9804.0,0
9700.0,2
9844.0,0
9805.0,0
67258.0,27
9704.0,128
9703.0,6
9803.0,0
9702.0,56
9806.0,1
67262.0,75
67385.0,0
67413.0,0
67257.0,15
9705.0,171
9709.0,62
9813.0,0
9814.0,0
9708.0,119
67261.0,1
67256.0,0
67259.0,1165
67344.0,0
67347.0,579
67349.0,7
9824.0,0
9825.0,0
67267.0,11
9717.0,151
9791.0,1
9843.0,122
9715.0,6
9719.0,32
67319.0,320
9723.0,30
67355.0,10
9837.0,7
9731.0,16
67410.0,850
67270.0,1
9721.0,1
9728.0,2
9730.0,0
67364.0,12
9931.0,0
67363.0,12
67408.0,2
9725.0,6
67272.0,1
9734.0,14
9729.0,86
9751.0,2
9738.0,4
9740.0,9
9741.0,20
9733.0,3
9841.0,0
67338.0,120
67275.0,49
67279.0,21
67274.0,2
67276.0,0
67282.0,2503
67345.0,2
67277.0,0
67281.0,59
67278.0,249
9847.0,0
9739.0,1
67375.0,0
67285.0,9000
9744.0,11
9742.0,1
9745.0,0
9781.0,62
9755.0,24
9757.0,0
67287.0,632
9752.0,0
67379.0,2
67381.0,12
9754.0,289
9855.0,1
9762.0,70
9856.0,0
67293.0,428
67313.0,6
67286.0,43
9750.0,157
67284.0,14
67288.0,467
9765.0,10
9819.0,7
9792.0,4
9894.0,0
9763.0,435
67318.0,6
67301.0,292
67303.0,0
9768.0,17
67295.0,882
9761.0,2
9753.0,3
9836.0,1
9767.0,3
67387.0,29
67325.0,0
67399.0,78
9766.0,3
67304.0,2
67297.0,0
67308.0,294
9867.0,4
67310.0,8
67309.0,10
67314.0,2442
67305.0,0
67302.0,10
9770.0,8
9772.0,21
9774.0,13
67369.0,553
67409.0,0
67311.0,16
67316.0,34
9771.0,30
67315.0,18
9870.0,1
9874.0,11
9795.0,5
9796.0,0
9778.0,813
67321.0,130
67335.0,14
67371.0,37
67398.0,125
9832.0,5
67365.0,67
67411.0,32
9779.0,2
67326.0,866
67327.0,16
9793.0,13
9897.0,7
9966.0,1
67336.0,614
67330.0,0
67332.0,62
67329.0,17
9787.0,4
9786.0,6
9794.0,1
67331.0,8
10048.0,2
9886.0,16
67352.0,89
67412.0,30
67403.0,150
9892.0,0
9807.0,18
9941.0,0
9918.0,56
9822.0,2
67396.0,68
9927.0,117
67337.0,280
67341.0,29
9802.0,93
10018.0,0
9811.0,24
9846.0,1
9801.0,2
67402.0,62
67342.0,116
67343.0,155
67374.0,251
67405.0,0
9893.0,0
10050.0,0
9817.0,9
9810.0,30
67439.0,579
9808.0,4
67340.0,263
9815.0,10
9820.0,3
67351.0,9
67359.0,13
67444.0,219
67466.0,85
9812.0,2
9845.0,27
67350.0,24
67373.0,236
67407.0,213
67346.0,0
9818.0,7
9816.0,0
9828.0,0
9821.0,5
67353.0,29
67354.0,486
67392.0,55
9826.0,31
9880.0,0
9834.0,0
9940.0,2
67357.0,228
9827.0,7
9831.0,506
9829.0,1
67361.0,6
67362.0,0
67360.0,39
9830.0,7
9835.0,2
9838.0,3
9914.0,21
9919.0,5
67366.0,1
67453.0,3125
9833.0,11
67358.0,8
10190.0,9
67564.0,152
67594.0,5
67630.0,66
67687.0,1
67776.0,15
9942.0,0
9921.0,0
67367.0,2
9922.0,14
9923.0,0
9840.0,0
67424.0,4
9842.0,74
67370.0,26
67425.0,11
67473.0,39
67368.0,0
9912.0,73
9904.0,15
67377.0,45
67484.0,190
67372.0,21
67376.0,76
9848.0,0
9852.0,86
9994.0,843
9849.0,1
9860.0,0
67380.0,133
9936.0,59
9938.0,0
9861.0,7
67416.0,312
67378.0,78
67397.0,4
9854.0,2
9937.0,0
9865.0,176
67400.0,274
67404.0,119
9853.0,3
9866.0,152
9857.0,114
67384.0,82
67383.0,98
9858.0,0
67406.0,23
9863.0,7
9955.0,0
9859.0,0
9868.0,0
67386.0,2481
9864.0,0
9972.0,0
67388.0,35
9950.0,1
67391.0,248
67389.0,0
9872.0,1
9954.0,0
9882.0,5
9871.0,18
67395.0,88
67390.0,2948
9908.0,2
9873.0,33
9901.0,2
9924.0,1
9876.0,8
10052.0,0
67429.0,202
67437.0,0
9965.0,0
9875.0,4
9968.0,0
10012.0,1
9905.0,0
9884.0,536
9881.0,16
9969.0,0
9883.0,8
9889.0,25
9879.0,3
67441.0,0
9971.0,0
67442.0,0
9902.0,23
9903.0,13
9878.0,1
67445.0,9
9885.0,0
9915.0,1
9895.0,8
9896.0,14
9978.0,0
9890.0,126
67449.0,22
9977.0,0
67450.0,0
9888.0,7
67454.0,0
10183.0,3
9987.0,573
9986.0,0
9891.0,600
9899.0,84
10166.0,5
9900.0,6
67508.0,22518
9898.0,0
9999.0,2
9929.0,22
9907.0,0
67435.0,10
9996.0,2
10000.0,0
9995.0,0
9998.0,344
10009.0,0
9997.0,0
67467.0,2956
67468.0,4
10030.0,0
10010.0,56
10008.0,3
9906.0,38
9911.0,8
10038.0,313
9913.0,2
9909.0,0
9916.0,0
9917.0,5
10021.0,0
9910.0,3
9946.0,7
67414.0,104
9920.0,71
67421.0,35
67433.0,532
67417.0,56
10035.0,1
10037.0,0
10036.0,1
67423.0,17
9925.0,131
9928.0,1
9932.0,39
67426.0,10
9930.0,0
9926.0,0
10039.0,0
67474.0,3
9962.0,39
10049.0,1
9935.0,0
67422.0,3
67612.0,440
10044.0,366
67479.0,0
9933.0,101
67478.0,84
10046.0,0
10014.0,4
9934.0,6
67427.0,147
67510.0,1233
67431.0,12
10056.0,2
9945.0,0
10016.0,6
67428.0,1
67432.0,98
9939.0,1
67430.0,0
9961.0,7
67434.0,32
10062.0,0
9949.0,0
10063.0,0
67492.0,2
9953.0,2
9947.0,18
9951.0,64
10067.0,167
10066.0,0
9957.0,0
9958.0,29
9959.0,35
9948.0,0
9960.0,2
10002.0,32
9984.0,6
67500.0,1
67521.0,5
9956.0,101
10086.0,2
10085.0,0
9964.0,4
67455.0,28
67464.0,2975
10095.0,0
67511.0,16
67512.0,0
67516.0,38
10093.0,211
9980.0,3
9967.0,1
10101.0,19
67436.0,0
10100.0,9
10099.0,0
9973.0,19
9975.0,2
67443.0,84
67514.0,3664
67438.0,0
67524.0,36
9970.0,6
67525.0,0
67457.0,78
67469.0,840
67447.0,39
67440.0,0
9983.0,1
10004.0,2
67446.0,123
67546.0,123
10115.0,14
9974.0,0
67530.0,0
10127.0,2
10189.0,1
67550.0,1
9985.0,0
9982.0,6
9976.0,1
9989.0,2
9981.0,6
67533.0,1
67448.0,19
10120.0,88
9988.0,39
9993.0,8
67451.0,859
67458.0,13
67452.0,92
10126.0,1
67456.0,53
10022.0,2
67539.0,1
67459.0,3
67460.0,73
67509.0,0
10006.0,4
10003.0,3
67540.0,14
10001.0,0
67461.0,27
67462.0,87
9992.0,90
67475.0,35
9991.0,0
10013.0,7
10019.0,8
10020.0,0
67465.0,19
10005.0,150
10138.0,21
10121.0,157
10230.0,2
10024.0,344
10015.0,1
10142.0,1
10023.0,1
67470.0,0
10058.0,26
10028.0,7
10043.0,75
67553.0,28
10145.0,0
10146.0,10
10025.0,0
10017.0,36
10027.0,1
10080.0,5
10117.0,3
10164.0,26
10032.0,0
10088.0,0
10176.0,4
10155.0,0
67494.0,942
10033.0,0
10112.0,1
10132.0,27
10034.0,39
67471.0,104
67476.0,0
67472.0,193
10159.0,0
10031.0,24
10040.0,10
10263.0,4
10042.0,0
67480.0,234
67529.0,3158
67599.0,95
10041.0,16
10161.0,0
10122.0,0
67477.0,0
67483.0,587
10045.0,6
10054.0,22
10051.0,0
10162.0,3
10073.0,29
10248.0,0
10061.0,4
67572.0,309
67485.0,15
67481.0,505
10060.0,103
10057.0,1
10064.0,25
10102.0,0
10065.0,1
67482.0,454
67488.0,1258
67489.0,1215
67567.0,0
10053.0,4
67491.0,34
10193.0,7
10055.0,2
67487.0,13
10167.0,0
67585.0,309
10059.0,7
10174.0,10
67490.0,2
67543.0,477
10069.0,6
10110.0,80
10075.0,3
10129.0,3
10096.0,20
10171.0,0
67499.0,2
67536.0,129
10071.0,170
10204.0,0
10070.0,1
67573.0,32
10076.0,0
10068.0,8
10079.0,18
10104.0,7
10118.0,1
10077.0,4
67501.0,1865
67505.0,12
67519.0,0
10074.0,15
67503.0,3892
67495.0,0
67502.0,1
10172.0,4
10089.0,20
10091.0,21
67493.0,304
67498.0,10
67504.0,21
10084.0,6
67506.0,0
67548.0,14952
10235.0,8
10192.0,2
10206.0,8
67534.0,29
10092.0,19
10081.0,6
10087.0,3
10083.0,0
10097.0,32
10098.0,1
67513.0,24
10103.0,166
67541.0,568
10090.0,221
10106.0,4
10231.0,0
67522.0,78
67523.0,82
67531.0,337
67596.0,0
10180.0,3
10250.0,7
10253.0,6
10109.0,79
10113.0,0
10105.0,36
10107.0,13
67527.0,17
67520.0,0
10134.0,0
10169.0,17
67518.0,13
67552.0,4
10114.0,2
67526.0,525
67528.0,9
10123.0,18
10124.0,0
67665.0,41
67611.0,199
10116.0,1
10111.0,1
10179.0,3
10128.0,6
67614.0,1
10125.0,6
67535.0,8
10133.0,50
10135.0,6
10130.0,13
67537.0,9
67603.0,0
10131.0,0
67544.0,110
67545.0,28
67547.0,34
67538.0,16
10136.0,3
10148.0,2
10140.0,64
67558.0,25
67561.0,5
10141.0,7
10156.0,6
10170.0,1
67586.0,63
67551.0,1753
10139.0,2
10266.0,19
67560.0,73
67549.0,0
67608.0,0
67896.0,0
10144.0,0
10152.0,150
10153.0,12
67554.0,1
10151.0,34
67557.0,2
67562.0,3
10143.0,3
10147.0,10
67555.0,197
10149.0,3
67556.0,0
67613.0,9
10157.0,0
10184.0,344
67600.0,77
10234.0,71
67590.0,54
67706.0,17
10150.0,3
10474.0,1
10503.0,35
10533.0,3
67822.0,38
67904.0,69
67942.0,46
67943.0,0
67582.0,86
67593.0,2
10160.0,101
67559.0,15
67570.0,280
67587.0,0
67622.0,0
10163.0,1
67618.0,0
10199.0,6
67566.0,0
10178.0,9
10188.0,0
10181.0,0
67563.0,311
67565.0,0
67623.0,1
67568.0,13
67569.0,0
10243.0,50
10362.0,2
10208.0,8
67719.0,459
10165.0,7
67571.0,17
67574.0,632
67598.0,34
67575.0,3
10187.0,0
10168.0,527
67578.0,187
67577.0,36
67583.0,205
67588.0,27
67589.0,67
67637.0,129
67579.0,5195
10484.0,4
10185.0,75
67681.0,11
67580.0,27
67581.0,36
67636.0,84
67641.0,67
10191.0,4
10371.0,1
10186.0,7
10247.0,87
67591.0,1
10246.0,5
67654.0,713
10258.0,0
10257.0,0
10220.0,2
67595.0,9
10228.0,254
10198.0,10
10219.0,1
10205.0,0
10215.0,4
10194.0,4
10196.0,0
10195.0,0
10197.0,15
10201.0,2
10265.0,0
67643.0,0
10202.0,1
10262.0,4
67609.0,544
67602.0,37
10203.0,39
67601.0,0
10367.0,1
67647.0,0
67604.0,25
10200.0,0
67648.0,11
10282.0,57
67606.0,54
10498.0,0
10301.0,0
10290.0,0
10283.0,205
10211.0,35
67605.0,2
10289.0,0
10207.0,2
10328.0,0
67610.0,12
10294.0,8
67615.0,35
10295.0,0
67607.0,2
67662.0,15
10218.0,5
10214.0,1
10222.0,121
10209.0,0
10212.0,0
10232.0,6
10492.0,0
10311.0,0
67671.0,59
67670.0,18
10307.0,2
10308.0,0
67678.0,94
10312.0,2
10210.0,0
10316.0,2
67629.0,3
67626.0,3
67616.0,19
10317.0,0
10494.0,0
10213.0,1
67783.0,26
67683.0,6
67684.0,19
10229.0,0
67617.0,0
10321.0,0
67619.0,0
67620.0,1
67621.0,108
10216.0,1
67624.0,8
67628.0,192
67658.0,0
67625.0,0
67696.0,25
10217.0,12
10223.0,0
67661.0,3
67638.0,2
67627.0,0
67674.0,438
10333.0,35
10442.0,23
10233.0,3
10413.0,0
10221.0,8
10225.0,0
10224.0,0
10227.0,3
10461.0,0
67633.0,1446
10237.0,10
10239.0,0
10226.0,123
10343.0,0
10236.0,4
10344.0,20
10358.0,2
10241.0,18
10242.0,4
10347.0,1
10348.0,2
67893.0,0
10240.0,0
67707.0,0
67708.0,0
10303.0,3
10238.0,36
67714.0,0
10244.0,18
67634.0,83
67635.0,15
10252.0,2
10245.0,2
67631.0,295
67720.0,0
67798.0,7
10353.0,430
67726.0,106
10254.0,1674
10256.0,9
67815.0,1
67649.0,129
67650.0,21
67651.0,32
67632.0,2
67811.0,0
67727.0,122
10359.0,117
67728.0,44
10491.0,0
67740.0,0
10249.0,7
10251.0,44
67640.0,409
67652.0,103
67739.0,15
10255.0,102
67736.0,3
67738.0,0
67748.0,0
67737.0,544
67747.0,0
10366.0,0
67656.0,6
67642.0,41
67758.0,0
67779.0,11
10382.0,6
67762.0,0
67845.0,6
67778.0,409
67770.0,28
67756.0,64
10361.0,5
10456.0,2
10377.0,2
10370.0,0
67753.0,47
67754.0,0
10259.0,2
67755.0,18
10260.0,3
67757.0,1204
67764.0,6
67891.0,0
10264.0,3
10284.0,6
10427.0,0
10269.0,14
10270.0,14
67765.0,13
10375.0,2
67766.0,1
67763.0,2
10495.0,27
10376.0,0
10381.0,31
10273.0,2
10274.0,129
10305.0,4
10275.0,4
10276.0,2
10387.0,16
67813.0,0
67840.0,16
10261.0,5
67645.0,197
10380.0,0
67771.0,0
67780.0,20
10271.0,0
10422.0,2
10352.0,2
10280.0,1
67782.0,102
67646.0,1140
10279.0,21
67781.0,18
67908.0,6
10392.0,4
67784.0,0
10272.0,15
10326.0,16
10286.0,0
67785.0,86
10277.0,28
67663.0,6
67752.0,0
10278.0,10
10400.0,0
10281.0,2
10285.0,2
67791.0,0
67788.0,1
67789.0,34
67790.0,10
67686.0,4
67787.0,232
67796.0,6
10300.0,1
10475.0,8
10299.0,4
67653.0,86
67660.0,1610
67676.0,1
10288.0,8
10292.0,22
67797.0,0
10293.0,7
67655.0,3
10291.0,23
10296.0,6
10345.0,13
10315.0,6
10434.0,1
67666.0,290
67659.0,266
67657.0,2189
10297.0,0
67814.0,0
10373.0,1
10298.0,0
10304.0,13
10417.0,5
10322.0,4
10393.0,0
10341.0,129
67672.0,137
67807.0,12
67673.0,4405
67664.0,5
67808.0,548
10313.0,11
67669.0,5
67679.0,136
67667.0,165
10310.0,2
67668.0,10
67677.0,10
10309.0,51
67675.0,12
10318.0,2784
10390.0,14
10391.0,6
67697.0,361
67731.0,172
67839.0,770
10314.0,74
10319.0,0
10446.0,7
67688.0,31
67689.0,2
67682.0,131
67680.0,256
67685.0,169
10428.0,6
67691.0,424
67693.0,1462
67694.0,29
67695.0,18
10324.0,3
10335.0,4
10336.0,4
10420.0,17
10323.0,2
67700.0,2071
67823.0,199
10331.0,0
10332.0,8
10325.0,0
67692.0,156
10339.0,8
67699.0,59
67690.0,15
10329.0,37
10327.0,0
10379.0,1
67718.0,2664
67701.0,3485
67698.0,522
10330.0,102
67832.0,411
67703.0,89
10411.0,1
67722.0,89
67884.0,415
67725.0,9
10338.0,6
10342.0,430
67702.0,2237
10346.0,7
10340.0,20
10349.0,0
10414.0,20
10350.0,4
10508.0,10
67710.0,256
67704.0,63
67712.0,3
10363.0,2
10424.0,25
10510.0,47
67715.0,317
67711.0,8
67705.0,2703
67828.0,2
10410.0,1
67709.0,901
67834.0,22
10374.0,240
10416.0,15
10360.0,2
10355.0,10
10356.0,5
67716.0,296
67734.0,745
67835.0,2
10351.0,0
67717.0,44
10418.0,3
10354.0,25
67742.0,6057
67833.0,27
67744.0,77
67723.0,9
67724.0,376
67733.0,249
67746.0,3
67721.0,144
10369.0,6
10419.0,118
67732.0,9
67745.0,100
67825.0,298
67772.0,49
10365.0,22
10364.0,0
67729.0,44
67750.0,55
67842.0,412
67749.0,51
67735.0,8
67841.0,0
10514.0,1
10389.0,3
67751.0,62
67730.0,412
67829.0,485
67743.0,224
67760.0,145
67761.0,9
10395.0,3
67767.0,25
67768.0,22
67856.0,282
67875.0,168
10368.0,1
10385.0,12
10439.0,7
10473.0,72
67773.0,159
67793.0,22
67794.0,51
67804.0,58
67816.0,6
67817.0,255
67775.0,658
67806.0,129
67844.0,0
67852.0,47
67774.0,18
10383.0,12
67769.0,3790
10372.0,0
10466.0,2
10386.0,11
67830.0,36
67800.0,38
67802.0,245
67850.0,0
10378.0,5
67849.0,91
10437.0,11
67879.0,783
67898.0,48
67777.0,19
67853.0,0
10394.0,2
10388.0,12
10396.0,7
10433.0,530
10444.0,4
67877.0,994
67907.0,73
67914.0,237
67854.0,538
67792.0,353
67860.0,0
67858.0,0
10402.0,1
10445.0,2
10398.0,4
67818.0,27
67801.0,16
10397.0,34
10406.0,0
10404.0,3
67803.0,6
67812.0,1490
67843.0,14
67799.0,136
10403.0,37
10399.0,21
10409.0,8
10452.0,5
10476.0,3
10412.0,4
67805.0,435
67851.0,12
10401.0,602
67874.0,5
10407.0,0
67810.0,4
67819.0,14
67866.0,0
10405.0,2
67882.0,232
67809.0,89
10440.0,1
10432.0,6
10438.0,13
67821.0,765
67913.0,2
67922.0,92
67870.0,0
67869.0,28
10603.0,0
10610.0,0
67957.0,26
67962.0,26
67966.0,170
67985.0,0
67987.0,0
67999.0,47
68010.0,38
68022.0,23
10467.0,1
67948.0,197
10421.0,4
67929.0,19
67826.0,180
10429.0,12
10455.0,61
67831.0,2604
67820.0,4
10430.0,29
67864.0,1407
10426.0,8
10443.0,53
10477.0,369
67827.0,228
67932.0,75
67838.0,396
67847.0,30
10436.0,2
67848.0,13
10448.0,0
10513.0,5
67859.0,494
67836.0,404
67837.0,1
10450.0,0
10451.0,0
67846.0,739
67934.0,581
67886.0,11
10449.0,3
67899.0,31
10447.0,17
67861.0,101
10454.0,16
10453.0,0
67952.0,41
67855.0,12
67906.0,25
67903.0,5
67902.0,6
10457.0,4
67925.0,103
10501.0,20
67897.0,6
67918.0,1
10464.0,5
67865.0,16
10462.0,3
10511.0,19
10482.0,33
67916.0,1
67883.0,45
67871.0,3995
10465.0,32
10507.0,10
67872.0,201
67868.0,2
10524.0,0
10468.0,7
67876.0,243
67905.0,162
67880.0,109
67873.0,0
67878.0,26
10470.0,92
10526.0,0
67958.0,126
10471.0,31
10472.0,0
67881.0,1899
67921.0,25
67928.0,33
67930.0,30
10538.0,6
10541.0,4
10481.0,64
10480.0,1
10479.0,5
10478.0,40
67887.0,91
67889.0,0
10506.0,1
67885.0,0
67888.0,1
10577.0,4
67900.0,26
10500.0,4
10499.0,0
67901.0,17
67909.0,94
67953.0,60
67937.0,33
10548.0,5
67912.0,1979
10502.0,59
10505.0,460
10517.0,30
10509.0,0
67919.0,334
67920.0,156
67981.0,203
67910.0,71
10529.0,1
10512.0,4
67917.0,550
67950.0,2
67911.0,96
10551.0,0
10523.0,1
10516.0,0
10518.0,15
67935.0,116
67915.0,0
10520.0,0
10519.0,9
10515.0,4
10614.0,1
10546.0,6
67924.0,2102
10521.0,15
67975.0,24
10522.0,8
10525.0,29
10532.0,2
67945.0,29
67931.0,26
10565.0,17
67926.0,93
67927.0,370
10530.0,37
10528.0,0
67944.0,215
67951.0,45
10531.0,1
10535.0,2
67939.0,185
67933.0,1454
10575.0,0
10578.0,0
10545.0,49
10588.0,3
10534.0,4
10540.0,0
67972.0,58
68005.0,6
10581.0,0
67941.0,902
67936.0,1499
67940.0,84
10568.0,0
10539.0,2
10560.0,0
67938.0,27
10584.0,0
10583.0,1
67983.0,2
67947.0,847
68007.0,17
67946.0,56
67954.0,264
10552.0,562
10592.0,2
68015.0,0
10543.0,4
10547.0,21
67949.0,1757
10544.0,2
10542.0,4
67971.0,0
10579.0,1
10549.0,1
67964.0,207
67988.0,49
10550.0,1
10553.0,3
10699.0,226
68079.0,0
68086.0,2
68117.0,96
68179.0,2050
68220.0,1
67974.0,0
10557.0,247
10558.0,9
10554.0,19
10604.0,0
10562.0,47
10563.0,759
10597.0,0
10564.0,6
67956.0,337
67960.0,274
68002.0,60
10566.0,10
10600.0,0
10572.0,15
10705.0,0
10567.0,0
10571.0,16
67959.0,377
67967.0,164
10573.0,4
10587.0,52
10602.0,0
10570.0,18
67963.0,754
10589.0,0
67978.0,4
10576.0,1
10616.0,13
10617.0,0
67965.0,21
10580.0,2
10624.0,3
10629.0,1
10585.0,31
67977.0,1251
10586.0,71
10615.0,67
10591.0,3
68003.0,1
10593.0,15
10590.0,0
67982.0,0
10599.0,0
10595.0,0
67969.0,69
10611.0,0
10594.0,47
10596.0,1
67994.0,0
67968.0,30
67970.0,2450
10618.0,4
10598.0,8
68009.0,5
68052.0,34
10608.0,0
10663.0,0
67973.0,6
67998.0,21
10601.0,157
68011.0,84
10605.0,1
10643.0,8
10607.0,23
67979.0,428
10645.0,3
10606.0,10
10835.0,0
10612.0,0
10649.0,34
10613.0,1
10635.0,1
10609.0,3
68008.0,130
67976.0,28
10634.0,4
67980.0,1022
10647.0,3
68076.0,0
10761.0,11
67989.0,0
10623.0,184
10656.0,8
10658.0,3
10745.0,8
10622.0,3
10621.0,4
68048.0,0
67992.0,4
67984.0,0
68029.0,0
10620.0,3
10672.0,0
10670.0,0
10690.0,468
10625.0,82
10640.0,0
10628.0,93
10627.0,6
10679.0,0
67990.0,20
10630.0,8
10626.0,14
68019.0,0
10631.0,2
10677.0,31
67995.0,127
10632.0,80
67986.0,0
68024.0,1890
10686.0,0
10683.0,11
10687.0,48
10669.0,11
10633.0,0
67996.0,257
10716.0,0
10735.0,1
10642.0,0
67991.0,7
67993.0,140
10692.0,2
10637.0,10
10674.0,1
10651.0,21
10636.0,3
10666.0,80
10892.0,0
68031.0,0
10639.0,2
10717.0,11
10641.0,2
10653.0,2
10682.0,84
68026.0,14
68091.0,629
68035.0,14
10727.0,3
68038.0,6
68001.0,117
68000.0,62
10650.0,1
10706.0,0
68004.0,122
10644.0,338
10646.0,34
10729.0,0
10659.0,1
10697.0,2
68040.0,129
68006.0,130
10748.0,0
10652.0,3
10675.0,14
68045.0,18
68046.0,13
10661.0,27
10654.0,0
10662.0,4
10655.0,0
10657.0,9
68012.0,0
68049.0,0
10744.0,3
68075.0,0
10665.0,47
10704.0,0
10723.0,0
68014.0,161
68013.0,187
10694.0,2
10718.0,0
10702.0,4
10668.0,11
10673.0,6
10671.0,36
68018.0,103
10676.0,29
68016.0,227
68061.0,259
10667.0,0
10710.0,10
68044.0,101
68017.0,129
10741.0,0
10681.0,3
68036.0,227
10730.0,1
68065.0,0
68070.0,0
10678.0,29
68020.0,1082
68042.0,166
68021.0,0
10680.0,63
10720.0,3
10797.0,158
10721.0,1
10736.0,0
68025.0,294
10722.0,0
10772.0,95
68027.0,215
68032.0,1679
68041.0,151
10685.0,38
10900.0,0
10684.0,1
10688.0,114
68028.0,144
10689.0,8
68030.0,929
68088.0,3
68064.0,74
10728.0,0
10696.0,31
68033.0,0
10693.0,917
10698.0,5
10695.0,0
68034.0,0
68058.0,59
10701.0,0
10760.0,0
11166.0,57
11193.0,2
11256.0,62
68358.0,21
10708.0,11
10739.0,11
10759.0,5
10700.0,17
68037.0,128
10768.0,8
10703.0,10
10709.0,2
10707.0,0
10782.0,3
68059.0,19
68141.0,183
10774.0,0
10775.0,0
68063.0,135
10713.0,1
10711.0,28
10712.0,20
68047.0,39
68099.0,1
68098.0,26
68043.0,9
10715.0,4
10714.0,12
68050.0,36
68051.0,1509
68080.0,63
10820.0,0
10719.0,132
10946.0,2
10792.0,1
68054.0,5
68104.0,0
10724.0,69
10766.0,0
68056.0,659
68055.0,45
68228.0,68
68060.0,5
10725.0,0
10726.0,2
10804.0,1
68108.0,15
68062.0,11
10732.0,0
10830.0,0
10811.0,0
10785.0,0
68067.0,7
68066.0,1
10815.0,1
10738.0,0
68410.0,0
68069.0,0
10731.0,4
10733.0,3
10828.0,0
10737.0,0
10799.0,0
10734.0,0
68103.0,132
10843.0,0
10827.0,4
10826.0,7
10829.0,0
10743.0,29
68077.0,19
10836.0,0
10742.0,5
68072.0,10
10848.0,0
68123.0,0
10844.0,0
10747.0,19
68124.0,12
10915.0,6
68125.0,665
68134.0,0
68133.0,0
68074.0,0
68132.0,0
68106.0,128
10750.0,9
10746.0,1
10757.0,5
10749.0,9
68136.0,845
68081.0,44
10755.0,3
10756.0,23
68082.0,11
10823.0,17
10751.0,16
68084.0,21
10814.0,25
68087.0,1
10767.0,1
10754.0,1
10753.0,0
10752.0,107
10758.0,0
10769.0,1
68147.0,0
10873.0,8
10801.0,19
10803.0,8
68360.0,0
68105.0,0
68090.0,50
10889.0,76
68148.0,100
10764.0,12
10765.0,20
10763.0,0
68150.0,0
68149.0,3
10776.0,48
68152.0,1
68092.0,12
10884.0,0
68154.0,5
10796.0,0
10773.0,1
10887.0,0
68155.0,28
10780.0,5
10888.0,2
10771.0,0
10938.0,0
10944.0,0
10810.0,1
10904.0,0
68111.0,1
10778.0,23
10777.0,1
10901.0,0
10893.0,21
10781.0,0
68161.0,0
10787.0,20
10813.0,198
10790.0,0
10791.0,1
68096.0,544
68095.0,680
10902.0,0
68093.0,5017
68094.0,1194
10783.0,11
10779.0,1
68097.0,152
10795.0,19
10800.0,1
68202.0,42
68102.0,375
10789.0,0
68167.0,34
68100.0,1432
10964.0,8
10788.0,29
11033.0,0
10802.0,4
10917.0,10
10793.0,11
68169.0,1
